respondent,z_INT,z_BE
618,0.14239660019649758,-0.05118239472850978
619,0.5781825210078264,-0.05118239472850978
620,0.14239660019649758,-0.38273057391430226
621,0.5781825210078264,1.2750103220146602
622,1.4497543626304852,1.2750103220146602
623,0.5781825210078264,-0.38273057391430226
624,0.5781825210078264,0.2803657844572827
625,-0.2933893206148318,-0.7142787531000948
626,-0.2933893206148318,-0.7142787531000948
627,-0.2933893206148318,0.2803657844572827
628,0.5781825210078264,1.6065585012004526
629,-0.2933893206148318,-0.05118239472850978
630,0.5781825210078264,0.9434621428288676
631,1.0139684418191564,-0.7142787531000948
632,0.14239660019649758,1.2750103220146602
633,-1.6007470830488193,-1.7089232906574723
634,-0.2933893206148318,0.9434621428288676
635,0.14239660019649758,-0.38273057391430226
636,-0.2933893206148318,0.2803657844572827
637,0.5781825210078264,0.2803657844572827
638,1.4497543626304852,-0.05118239472850978
639,-0.2933893206148318,-1.3773751114716797
640,0.5781825210078264,-0.38273057391430226
641,0.14239660019649758,-0.7142787531000948
642,1.0139684418191564,0.9434621428288676
643,0.5781825210078264,0.6119139636430752
644,-1.16496116223749,-0.7142787531000948
645,0.5781825210078264,1.2750103220146602
646,0.14239660019649758,-0.05118239472850978
647,-1.16496116223749,-0.38273057391430226
648,0.5781825210078264,-0.05118239472850978
649,0.5781825210078264,0.6119139636430752
650,0.14239660019649758,0.2803657844572827
651,0.5781825210078264,1.2750103220146602
652,-1.16496116223749,-1.0458269322858873
653,-0.2933893206148318,-0.7142787531000948
654,0.14239660019649758,-1.7089232906574723
655,-0.2933893206148318,-0.38273057391430226
656,-0.2933893206148318,-0.38273057391430226
657,-0.2933893206148318,0.9434621428288676
658,-3.7796766871054652,-3.698212365772227
659,-0.7291752414261612,1.2750103220146602
660,0.14239660019649758,0.6119139636430752
661,0.5781825210078264,-1.0458269322858873
662,1.0139684418191564,0.2803657844572827
663,1.0139684418191564,0.2803657844572827
664,-1.16496116223749,-1.0458269322858873
665,1.4497543626304852,0.9434621428288676
666,1.0139684418191564,0.9434621428288676
667,1.0139684418191564,-0.05118239472850978
